ccpost_id,ccpageid,total_interactions,date,country,profile,facebook_url,post_url,post_text
51256501709179039,12346024,7821,2025-05-22,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1256501709179039,"For over ti år siden gik jeg ind ad døren til Justitsministeriet. Og jeg må erkende, at årene som justitsminister satte sit præg på mig som politiker.

Jeg så den afstumpethed og kynisme, nogle mennesker kan have. Så hvordan, der kom mennesker i vores samfund med en enorm voldsparathed. Og jeg har oplevet på tætteste hold, hvilke konsekvenser det kan have for ofrene.

Derfor er det også et af de områder, der stadig betyder meget for mig. Og jeg har i mange år kæmpet for, at der sættes hårdere ind over for grov kriminalitet. Over for de mennesker, der vil andre det ondt. 

Vi har allerede gjort meget: Indført dobbeltstraf for bandekriminalitet. Hårdere straf for vanvidskørsel og ulovlig besiddelse af kniv. Og sat hårdere ind over for dem, der skaber utryghed på s-togstationer og i butikscentre. For blot at nævne et par eksempler.

Men vi må også erkende, at der skal gøres mere.

Jeg er glad for, at regeringen i dag præsenterer en ny strafreform. 

Personfarlig kriminalitet skal straffes markant hårdere. Så straffene afspejler forbrydelsernes grovhed. Derfor foreslår vi en fordobling af straffen for grov og særdeles grov vold.

Samtidig må det aldrig være sådan, at vi indretter vores retssamfund efter antallet af fængselspladser. 

Der skal være plads nok til, at vi kan have den strafferamme, der er retfærdig.

Kort sagt: Straffene skal stå mål med forbrydelserne."
51384426943053181,12346024,5208,2025-11-01,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/reel/1672410854143519,"Skønt at dele roser ud i både Silkeborg og Horsens 🌹 Tak for gode snakke. 
Om lidt skal vi til kommunal- og regionrådsvalg. Håber I vil sætte jeres kryds ved Socialdemokratiet🙏🏼"
51443758207120054,12346024,10957,2026-01-20,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/reel/2359625407817788,"Sammenholdet i Norden, Europa og Rigsfællesskabet er stærkt. Tak for det 🙏🏼"
51254777586018118,12346024,10604,2025-05-19,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1254777586018118,"Kære alle
Jeg vil gerne sætte nogle ord på situationen i Gaza. Den humanitære situation er dybt alarmerende. Gazas befolkning mangler adgang til vand, mad og nødvendig medicin. Det gælder desværre også for alt for mange børn. 
 
Behovet for humanitær hjælp vokser dag for dag - og det har det gjort i for lang tid nu. Det er hjerteskærende at være vidne til. 
 
Danmark har fra starten fordømt Hamas’ terrorangreb mod Israel den 7. oktober 2023. Vi har krævet de resterende gidsler løsladt. Og jeg har understreget Israels ret til at forsvare sig selv inden for rammerne af folkeretten. 

Men det kan ikke retfærdiggøre den blokade af humanitær hjælp, som den israelske regering har opretholdt i over to måneder. Det er uacceptabelt. 
 
Israel bør med det samme sikre uhindret, hurtig og sikker adgang for nødhjælp i overensstemmelse med de grundlæggende humanitære principper. 
 
Fødevarekonvojer, medicinske forsyninger og anden essentiel humanitær nødhjælp skal kunne leveres uden unødige forhindringer. 

Israels melding om at ville tillade mindre leveringer af basal nødhjælp er ikke nok. Samtidig bør Israel stoppe den igangsatte militære operation i Gaza. 
 
Det er afgørende, at vi fra europæiske side sender et klar budskab til den israelske regering. Og vi skal være villige til at lægge pres på Israel, hvis de nødvendige beslutninger ikke træffes."
51324439382385271,12346024,6751,2025-08-20,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1324439382385271,Jeg lukker mine øjne i Jylland i aften❤ Dag tre af vandreturen er gået. Og jeg fortsætter i morgen. Tusinde tak for de mange gode snakke. Det er en kæmpe fornøjelse 🙏🏼
51350926239736585,12346024,15649,2025-09-23,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1350926239736585,"Kære alle

I går blev luftrummet over Københavns Lufthavn lukket pga. ulovlig droneaktivitet. 

Det er det hidtil mest alvorlige anslag mod dansk kritisk infrastruktur. Vi ser med stor alvor på det, der er sket.

Vi kender ikke alle detaljer endnu. Men det er klart, at det taler sig ind i den udvikling, vi har set den seneste tid: Med russiske luftrumskrænkelser. Uønsket droneaktivitet i flere andre europæiske lande. I Polen, Rumænien og Estland. I nat også i Norge. 

Derfor har jeg også i dag talt med Norges statsminister Jonas Gahr Støre, Sveriges statsminister Ulf Kristersson, NATOs generalsekretær Mark Rutte, formand for Det Europæiske Råd António Costa og formand for Europa-Kommissionen Ursula von der Leyen.

Det, vi så i går aftes, er en tydelig påmindelse om, hvad det er for en tid, vi lever i. En tid, hvor vi skal værne særligt om vores fred og sikkerhed. Og mens myndighederne gør deres arbejde med efterforskningen, fortsætter vi arbejdet med Danmarks oprustning."
51348111763351366,12346024,5408,2025-09-20,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/reel/2028212727992026,"Mød Sebastian 👋🏻 16 år og i gang med at blive tømrer.

Allerede i 8. klasse begyndte han i juniormesterlære på Mikrogaarden i Holbæk. Et ret særligt sted. Med værksted, skov og bålplads. En hel dag i frisk luft, hvor man kan lære på en anden måde end den klassiske undervisning. Med hænderne, i praksis og i fællesskab med andre.

For sådan er det jo. Ikke alle unge lærer på samme måde. Og hvor er det dejligt, Sebastian, at juniormesterlæren har inspireret dig til at starte på erhvervsskole. Du er en rollemodel for andre unge, der drømmer om at gå den vej 😊💪🏻"
51386241366205072,12346024,3811,2025-11-03,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1386241366205072,"Jeg husker det tydeligt. Da jeg som ung selv flyttede til København. Klar på en ny hverdag i en ny by. Jeg flyttede først ind i en lille delelejlighed. En dejlig tid at tænke tilbage på. 

Unge i dag er dårligere stillet, når det kommer til at finde tag over hovedet i de større byer. For priserne er steget betydeligt. Alt for mange har svært ved at finde et sted at bo til en pris, de har råd til at betale. Sådan bør det ikke være. 

Til syvende og sidst handler det om et Danmark i balance. Vores byer skal ikke kun være for de få. For hvad er en by uden sygeplejersken? Skolelæreren? Håndværkeren? Uden de unge og de ældre?

Nu tager vi et vigtigt skridt. Vi vil gøre det muligt at bygge flere almene boliger – også dér, hvor det i dag er alt for dyrt. 

Det er en kamp, Pernille Rosenkrantz-Theil i København og Anders Winnerskjold i Aarhus har kæmpet længe. For alle dem, der ikke kan smide millioner efter en ejerbolig.
For dem, der bare vil have et sted at bo - til en rimelig pris❤️"
51392041158958426,12346024,3800,2025-11-10,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/reel/1690434771915159,"Selv når man stemmer konservativt, er der altid plads til en rød pøls’ 😆🌭

Tak for god oplæring til Jens i hans skønne pølsevogn!"
51180063616822849,12346024,3131,2025-02-04,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1180063616822849,"Forfærdelige meldinger fra Örebro, Sverige. 
Mine tanker går til ofrene og deres pårørende. 
Danmark har den dybeste medfølelse med det svenske folk 💔"
51234945924667951,12346024,28748,2025-04-21,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1234945924667951,"Så blev det 2. påskedag, og landet over nyder de fleste af os en mandag fri 🙏🏼 Jeg må indrømme, at jeg trængte til ferie, og jeg har virkelig nydt dage sammen med min elskede familie, gode venner og med alskens praktiske gøremål. Vi har spist lam, påskeæg, og vi er nu på vej til den traditionsrige påskefrokost. Håber, I har haft det godt. Tak til alle jer der har været på arbejde og passet godt på Danmark ❤️"
51368306141331928,12346024,3168,2025-10-13,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1368306141331928,"Hamas har i dag frigivet de sidste levende gidsler som en del af den amerikansk ledede fredsplan. Det er en sejr for retfærdigheden. Og et vigtigt skridt mod fred i en forfærdelig konflikt, der har varet alt, alt for længe. Tak til mæglerne, ikke mindst USA og præsident Trump, for at sikre dette resultat.
 
Selvom dagens nyhed er positiv, så er situationen i Gaza fortsat katastrofal. Hundredtusinder af civile mangler adgang til mad, vand, medicin og basale fornødenheder. Det rammer især børnene i Gaza.
 
Derfor er det så vigtigt, at fredsplanen respekteres af alle parter. Den humanitære hjælp skal frem til dem, der har mest akut brug for den. Og civile på begge sider skal kunne leve uden frygt.
 
I takt med at der igen åbnes op for humanitær nødhjælp, står Danmark klar til at støtte humanitære indsatser og tidlig genopbygning i Gaza med 100 millioner kroner.
 
Når familier får sikkerhed, mad og adgang til basale fornødenheder, kan fred begynde at slå rod og give håb for fremtiden.
 
Det håb vil jeg gerne holde fast i."
51397286445100564,12346024,1999,2025-11-17,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1397286445100564,"Gode gamle engangskamera 😊 📸

Har mødt så mange skønne mennesker på min tur rundt i landet med Mattias. Tak for gode snakke. For spørgsmål og for at dele, hvordan hverdagen ser ud hos jer. I folkeskolen. I foreningslivet. Om sundhed, ældrepleje og seniorbofællesskaber. Og meget, meget andet. Danmark er et dejligt land🙏🏼😊"
51397854881710387,12346024,2829,2025-11-18,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1397854881710387,"Gode ben på valgdagen🤠💨 
Husk, hver en stemme tæller! God valgdag til jer alle😊"
51344962553666287,12346024,4694,2025-09-16,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1344962553666287,"I dag har jeg sammen med Jens-Frederik Nielsen skrevet under på en vigtig aftale for Grønland🤝🏼

Det handler om noget meget konkret: At gøre hverdagen bedre for de mennesker, der bor i Grønland. 

Med aftalen har vi givet håndslag på at styrke sundhedsvæsenet og investere i infrastruktur, der binder Grønland tættere sammen. Fx med en landingsbane i Ittoqqortoomiit og en dybvandshavn i Qaqotoq. 

Aftalen skal samtidig sørge for, at Grønlands økonomi bliver stærkere. Det er vigtigt. For fremtiden bygges på, at vækst og velfærd går hånd i hånd. 

I bund og grund handler det om at skabe en udvikling for dem, der bor og lever i Grønland. Det samarbejde glæder jeg mig til at fortsætte med Jens-Frederik og Naalakkersuisut🇬🇱🇩🇰"
51282791496550060,12346024,10969,2025-06-27,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1282791496550060,"Seks år siden i dag 🙏🏼 Da jeg stod der foran Amalienborg – glad og forventningsfuld – vidste jeg ikke, hvad der ventede forude. Og heller ikke, hvor meget vi ville nå. 

De sidste seks år har på alle måder budt på store udfordringer. Det har været hårdt. Til tider rigtig hårdt. Men mest af alt har det været helt igennem fantastisk. 

At være statsminister for vores vidunderlige land er den største ære. Og jeg har gjort mig umage – hver dag – for at leve op til den.
 
Ingen af os havde den dag forudset en pandemi. Eller at krigen ville vende tilbage til Europa. Eller at vi skulle stå fast ved Grønlands side i den seneste udfordrende tid.

Meget af den tid, jeg har været statsminister er blevet brugt på at krisehåndtere. Samtidig har vi insisteret på også at rykke Danmark fremad.
 
Aldrig har så mange været i arbejde. Også selvom Arne nu har fået sin pension🌹
 
Vi har aftalt verdens første CO2e-afgift på landbruget. Lavet en Grøn Trepart om blandt andet natur, miljø og klima. Og i sidste uge åbnede vi Danmarks første naturnationalpark i Fussingø.
 
Vi har givet et lønløft til mange offentligt ansatte. Sygeplejersker vender tilbage til sygehusene. Fødegangene har fået flere jordemødre. Og der bliver uddannet flere social- og sundhedsmedarbejdere.

Vi har forbedret muligheden for at få børn – til jer, der går med drømmen. Indført minimumsnormeringer til de mindste. Sat ind over for skærme i daginstitutionerne. Og indført en ny ældrereform til de ældste. 
 
Og så har vi netop landet en økonomiaftale med kommunerne på niveau med sidste års historiske aftale: Mere end 3 mia. kr. ekstra til bl.a. børn, skoler og daginstitutioner. 
 
Og for to dage siden indgik vi en aftale om en strafreform. Så der fremadrettet kan falde langt hårdere straffe for vold og voldtægt. Og vi opruster, så vi kan forsvare os mod Rusland. 
 
Så ja… I dag tillader jeg mig at være en smule stolt ☺️

Betyder det, at vi er i mål? Slet ikke. 

Der er stadig meget at tage fat på. Og det har jeg tænkt mig at gøre. Med samme utålmodighed som jeg har gjort det indtil nu. 
 
Tusinde, tusinde tak for den tillid, mange af jer viser mig. Det betyder langt mere, end I aner ❤️"
51328762481952961,12346024,4580,2025-08-26,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1328762481952961,"Det her har jeg glædet mig til at dele med jer 🙏🏼
Hver dag afleverer de fleste af jer forældre det mest dyrebare, I har. Jeres børn. Det er en stor tillidsøvelse. 

Jeg har selv haft små børn. Og jeg husker tydeligt følelsen. Af savn. Ømhed. Og stor taknemmelighed, når en anden voksen bare er der og tager sig godt af dit barn. 

Mange af os har mærket på egen krop, hvad en god pædagog kan gøre af forskel. Trygheden, når de står klar med åbne arme om morgenen. Det afgørende spørgsmål må være: Er der tid nok til de mindste?

Vi har mange gode børnehaver og vuggestuer landet over. Og endnu mere dygtigt pædagogisk personale. Men ikke alle steder er vi lykkedes med at give dem de bedste rammer til at passe på vores børn.

I min tid som statsminister har vi indført minimumsnormeringerne. Et lønløft til pædagogerne. Og investeret i pædagoguddannelsen. Samtidig har vi givet kommunerne bedre økonomi. 

Nu tager vi det næste skridt. 

Med finansloven vil vi afsætte midler svarende til at ansætte knap 1.400 flere voksne i vuggestuer og børnehaver.

Skal vi forbedre hverdagen for vores børn, så kræver det, at der er flere voksne til at være sammen med dem. 

Der skal være tid til børnene. Ordentlige rammer for alle jer, der arbejder i vores vuggestuer og børnehaver. Og alle I forældre skal med ro i maven kunne vinke farvel om morgenen. 

Det er tryghed for fremtiden."
51166338201528724,12346024,12892,2025-01-15,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1166338201528724,"Kære alle. Jeg har i dag talt med USA’s tiltrædende præsident, Donald Trump. 

Jeg betonede vigtigheden af at styrke sikkerheden i Arktis. Og jeg gjorde det gældende, at Kongeriget Danmark er klar til at løfte et endnu større ansvar herfor. 

Omkring Grønland henviste jeg til formanden for Naalakkersuisut Múte B. Egedes udtalelser om, at Grønland ikke er til salg. Det er op til Grønland selv at træffe beslutning om selvstændighed. 

Jeg fremhævede, at danske virksomheder bidrager til vækst og arbejdspladser i USA. Og at både EU og USA har en fælles interesse i styrket samhandel. 

Herudover drøftede vi også krigen i Ukraine, situationen i Mellemøsten og forholdet til Kina.

Den tiltrædende præsident og jeg har aftalt, at vi fortsætter dialogen. 

Rigtig god aften til jer alle."
51435342387961636,12346024,29502,2026-01-09,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1435342387961636,"Kære alle I regeringen arbejder vi selvsagt på højtryk for at håndtere den svære situation, som Kongeriget er blevet sat i. Samtidig med dét forsøger vi også at håndtere de hjemlige udfordringer. Regeringen har foreslået, at der i år udbetales en fødevarecheck. Blandt andre til dig, der ikke har et arbejde. Dig, der er pensionist uden en stor formue i banken. Og jer børnefamilier uden høje indkomster. Forhandlingerne om fødevarechecken startede i går i Finansministeriet. Jeg håber, at et bredt flertal af partier vil være med i en aftale. Så vi kan give en håndsrækning til dem, der har mindst og hvor de høje priser i supermarkedet rammer hårdest. God dag til jer alle."
51376750750487467,12346024,3441,2025-10-23,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1376750750487467,"“Hvad har finansloven med mig at gøre?”

… tænker du måske 😊 Finanslovsaftalen er landet. Her er lidt om, hvad den betyder for dig og dem, du kender. 

Vi skaber mere luft i økonomien for alle danskere ved at sænke elafgiften. Det skal kunne mærkes i hverdagen, at regningen for at tænde lyset og fjernsynet bliver mindre. Du vil også opleve, at en række varer bliver lidt billigere, når du fylder indkøbskurven. 

For jer som får ældremad, bliver prisen på måltiderne sat ned. En håndsrækning i en tid med stigende fødevarepriser. Samtidig forhøjer vi beskæftigelsesfradraget for de mange ældre, som arbejder op til folkepensionsalderen. 

For jer med børn i vuggestuer og børnehaver sænker vi forældrebetalingen. Og giver kommunerne penge til at ansætte mere personale. Mere tid til nærhed og omsorg for vores mindste. Og igen. Luft i økonomien. 

Der er mange gode ting i den her finanslov, og jeg når ikke omkring det hele. Men vi sætter også penge af til at afhjælpe skolefravær. Forbedrer mulighed for tilskud til klimatilpasning. Fjerner bogmomsen. Og vi følger op på børn og unges trivsel.

Tak til De Konservative for at være med i en god aftale 😊 Politik gør en forskel 🤝🏼"
51275528240609719,12346024,12144,2025-06-17,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1275528240609719,"Direkte fra Nuuk til Tórshavn 😊 
Vi har haft to gode dage i Grønland. Og bagefter et godt Rigsmøde her på Færøerne. 

Både Grønland og Færøerne har en stærk vilje til at udvikle hvert deres samfund. På egne præmisser og efter egne traditioner. Det har jeg stor respekt for. 

Det er min overbevisning, at skal vi udvikle rigsfællesskabet til et stærkt og moderne fællesskab. 

Hvis det skal lykkes - og det skal det - så skal vi have viljen til at give mere plads til hinanden hver især. Og lytte til hinandens ønsker. Det kan måske lyde paradoksalt. Men kun på den måde kan vi stå tættere sammen. 

Tak for nogle gode dage. Og vigtige drøftelser om, hvordan vi bedst styrker sikkerheden i regionen 🙏🏼

Nu går turen hjem til Danmark ☺️"
51422596302569578,12346024,28965,2025-12-22,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1422596302569578,"Den amerikanske præsident har udpeget en “særlig udsending”, der har gentaget budskabet om at ville overtage Grønland. Det giver mig mulighed for at gentage mit svar. 

Grønland er grønlændernes og USA skal ikke overtage Grønland. Og det her er selvfølgelig helt principielt. Ingen må få lov at ændre landegrænser ved magt. Hverken politisk eller militært. 

Det er en svær situation, vores allierede gennem en menneskealder sætter os i. 

Men vi kommer ikke til at afvige fra vores demokratiske værdier. Og vi forventer respekt for Kongeriget Danmarks territoriale integritet."
51417506249745250,12346024,4457,2025-12-15,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1417506249745250,Endnu engang blev verden tilskuer til et brutalt terrorangreb. Endnu engang mod et jødisk mindretal. Denne gang i Australien. Vi har set det i flere lande. Også i Danmark. At antisemitismen lever og viser sit grimme ansigt. Igen og igen. Må alle gode kræfter forenes mod hadet. Herhjemme som ude ❤️
51190038389158705,12346024,4011,2025-02-19,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1190038389158705,"Er så glad for den aftale vi indgik i går aftes med SF og DF om en ny gymnasieuddannelse. Nemlig epx. Vi gør op med ideen om, at nogle uddannelser er finere end andre. Og vi giver nye og bedre muligheder for en god ungdomsuddannelse til flere unge. Alle unge har fortjent en god start med viden og færdigheder. Og hvor er det da skønt. I en urolig verden, der arbejder vi sammen i Danmark om at give vores unge et bedre fundament. Tak til de partier der er med. Held og lykke til alle jer, der skal få de gode ideer til at blive til virkelighed. Senere i dag holder vi pressemøde om styrkelse af forsvarets kampkraft. Det er vigtigt for os alle, så jeg håber, du vil se med. Rigtig god dag."
51274468170715726,12346024,11882,2025-06-16,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1274468170715726,"I går var en af de dage, jeg sent vil glemme 🇫🇷🇬🇱🇩🇰

I en usikker tid giver vores europæiske sammenhold mig håb. Det mærker jeg tydeligt ovenpå dagen i går.

Præsident Macrons besøg i Grønland er et klart udtryk for, at vi kan regne med Frankrig. Også i svære tider.

Det er jeg taknemmelig for.

Frankrig står vagt om vores grundlæggende værdier: Demokrati. Frihed. Og ethvert lands ret til selv at vælge sin egen fremtid. 

Rigsfællesskabet står ikke alene. Vi står tæt sammen med vores europæiske allierede. Og det er den vej, vi skal gå, hvis vi skal løse de udfordringer, vi står overfor. 

Det handler ikke mindst om at styrke vores fælles sikkerhed. Også her i Arktis.

En stor tak til Præsident Macron og Jens-Frederik for en god dag i Grønland i går.

Det bringer håb til alle, der ønsker fred og demokrati."
51327241718771704,12346024,10676,2025-08-24,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1327241718771704,I dag fejrer vi det ukrainske folk. Deres imponerende mod. Viljestyrken til at forsvare deres land. Til at forsvare Europa. Glædelig nationaldag. I er Europas sande helte 🇺🇦
51224563325706211,12346024,4444,2025-04-07,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1224563325706211,"Vold har ingen plads i vores samfund. Og slet, slet ikke i folkeskolen. 

Tænk at sende sine børn i skole om morgenen. Og så tager de hjem om eftermiddagen med ar på både krop og sjæl.

Det er ødelæggende. For trivslen. For børns læring. Og for folkeskolen generelt. 

Alle børn skal have en tryg skolegang.

I dag besøgte jeg Grønnevang Skole i Hillerød. En skøn skole i dag. Men også de har kæmpet med for mange voldelige episoder. Lærere, der blev kaldt ord som “luder” og “psykopat.”

Helt og aldeles uacceptabel opførsel. 

Problematikken er desværre ikke enkeltstående. Vi hører om flere skoler, hvor volden tager til. 

Den danske folkeskole skal selvfølgelig kunne rumme de børn, der har det svært. Men. Og der er et men. Ingen skal have lov til at ødelægge hverdagen for andre. 

Der skal være tydeligere rammer i skolen. Og endnu vigtigere: Tydelige voksne. 

I skolen må det være sådan, at det er læreren, der bestemmer. Og det skal være muligt at gribe ind overfor elever, der ikke opfører sig ordentligt. Som ødelægger fællesskabet og umuliggør undervisningen. 

Hvordan får vi vendt udviklingen? Det var noget af det, vi talte om i dag. 

Jeg er glad for, at Mattias Tesfaye, børne- og undervisningsministeren, tager opgaven alvorligt. Og allerede har foreslået mulige løsninger. 

Vores børn og unge bruger ti år af deres liv i skolen. De år skal være gode og trygge."
51342438667252009,12346024,6225,2025-09-13,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1342438667252009,Nu afholder vi Socialdemokratiets årsmøde. Glæder mig til to gode dage🌹❤️ Jeg holder tale kl. 12. Håber du vil se med. God lørdag til jer alle☀️
51385131156316093,12346024,5262,2025-11-02,Denmark,Mette Frederiksen,https://www.facebook.com/mettefrederiksen.dk,https://www.facebook.com/733100558185826/posts/1385131156316093,"Hør lige en solstrålehistorie 🌞
Flere og flere af vores mindste er begyndt at gå til idræt i foreninger. Børn i 3-6 års alderen er flittige til at møde op til gymnastik, svømning eller hvad de nu har valgt. Det synes jeg er helt fantastisk.

Vores foreninger lever af frivillige kræfter. Det løber kun rundt, fordi der er nogen, der har valgt at tage ansvar for fællesskabet. Tage ansvar for at planlægge den ugentlige fodboldtræning i en ellers travl hverdag. Sørge for, at der er kørsel i weekenden, når holdet skal til stævne. Stå for, at der er kage, når der er sæsonafslutning på gymnastikholdet. Og så videre… Listen af opgaver, vores frivillige løfter, er lang. Men betydningen er endnu større. 

Alle vores frivillige i foreningslivet fortjener en TAK🙏🏼 Tak for at holde liv i noget af det allerfineste ved Danmark❤️"
